iter	Logloss
171	0.06578175804
172	0.0654120709
173	0.06504625014
174	0.06468423792
175	0.06432597754
176	0.06397141335
177	0.06362049079
178	0.06327315632
179	0.06292935741
180	0.06258904253
181	0.06225216111
182	0.06191866353
183	0.06158850108
184	0.06126162596
185	0.06093799127
186	0.06061755093
187	0.06030025974
188	0.0599860733
189	0.05967494805
190	0.05936684117
191	0.05906171066
192	0.05875951523
193	0.05846021436
194	0.05816376823
195	0.05787013775
196	0.05757928449
197	0.05729117072
198	0.05700575936
199	0.05672301399
200	0.0564428988
201	0.05616537862
202	0.05589041889
203	0.05561798563
204	0.05534804544
205	0.05508056551
206	0.05481551357
207	0.05455285791
208	0.05429256733
209	0.05403461119
210	0.05377895934
211	0.05352558213
212	0.05327445042
213	0.05302553554
214	0.0527788093
215	0.05253424397
216	0.05229181227
217	0.05205148737
218	0.05181324288
219	0.05157705284
220	0.05134289169
221	0.0511107343
222	0.05088055594
223	0.05065233226
224	0.05042603933
225	0.05020165356
226	0.04997915176
227	0.0497585111
228	0.04953970911
229	0.04932272365
230	0.04910753295
231	0.04889411558
232	0.04868245041
233	0.04847251668
234	0.04826429391
235	0.04805776196
236	0.04785290099
237	0.04764969144
238	0.04744811409
239	0.04724814997
240	0.04704978042
241	0.04685298704
242	0.04665775173
243	0.04646405664
244	0.04627188419
245	0.04608121707
246	0.04589203821
247	0.0457043308
248	0.04551807827
249	0.04533326431
250	0.04514987282
251	0.04496788795
252	0.04478729409
253	0.04460807583
254	0.04443021799
255	0.04425370562
256	0.04407852398
257	0.04390465852
258	0.04373209492
259	0.04356081904
260	0.04339081697
261	0.04322207498
262	0.04305457951
263	0.04288831722
264	0.04272327494
265	0.0425594397
266	0.04239679869
267	0.04223533929
268	0.04207504903
269	0.04191591564
270	0.04175792701
271	0.04160107118
272	0.04144533637
273	0.04129071095
274	0.04113718345
275	0.04098474255
276	0.04083337709
277	0.04068307605
278	0.04053382856
279	0.0403856239
280	0.04023845149
281	0.04009230087
282	0.03994716176
283	0.03980302397
284	0.03965987746
285	0.03951771235
286	0.03937651883
287	0.03923628728
288	0.03909700815
289	0.03895867205
290	0.03882126969
291	0.03868479192
292	0.03854922968
293	0.03841457404
294	0.03828081619
295	0.03814794743
296	0.03801595915
297	0.03788484287
298	0.0377545902
299	0.03762519288
300	0.03749664273
301	0.03736893167
302	0.03724205174
303	0.03711599507
304	0.03699075388
305	0.03686632049
306	0.03674268732
307	0.03661984687
308	0.03649779174
309	0.03637651463
310	0.03625600831
311	0.03613626564
312	0.03601727959
313	0.03589904318
314	0.03578154953
315	0.03566479185
316	0.03554876343
317	0.03543345761
318	0.03531886786
319	0.03520498768
320	0.03509181067
321	0.03497933051
322	0.03486754094
323	0.03475643578
324	0.03464600892
325	0.03453625432
326	0.03442716602
327	0.03431873812
328	0.03421096479
329	0.03410384026
330	0.03399735884
331	0.0338915149
332	0.03378630287
333	0.03368171724
334	0.03357775259
335	0.03347440352
336	0.03337166472
337	0.03326953092
338	0.03316799694
339	0.03306705763
340	0.03296670791
341	0.03286694274
342	0.03276775717
343	0.03266914627
344	0.03257110518
345	0.0324736291
346	0.03237671327
347	0.03228035299
348	0.03218454361
349	0.03208928053
350	0.0319945592
351	0.03190037511
352	0.03180672383
353	0.03171360094
354	0.0316210021
355	0.03152892298
356	0.03143735934
357	0.03134630695
358	0.03125576164
359	0.03116571929
360	0.03107617581
361	0.03098712717
362	0.03089856936
363	0.03081049843
364	0.03072291047
365	0.03063580161
366	0.03054916801
367	0.03046300589
368	0.03037731149
369	0.03029208109
370	0.03020731104
371	0.03012299768
372	0.03003913743
373	0.02995572671
374	0.02987276201
375	0.02979023984
376	0.02970815674
377	0.02962650929
378	0.02954529412
379	0.02946450788
380	0.02938414724
381	0.02930420893
382	0.0292246897
383	0.02914558634
384	0.02906689566
385	0.02898861451
386	0.02891073978
387	0.02883326837
388	0.02875619722
389	0.02867952331
390	0.02860324364
391	0.02852735525
392	0.02845185519
393	0.02837674055
394	0.02830200846
395	0.02822765605
396	0.02815368051
397	0.02808007904
398	0.02800684887
399	0.02793398725
400	0.02786149147
401	0.02778935883
402	0.02771758668
403	0.02764617236
404	0.02757511328
405	0.02750440683
406	0.02743405046
407	0.02736404162
408	0.0272943778
409	0.02722505651
410	0.02715607528
411	0.02708743167
412	0.02701912324
413	0.02695114761
414	0.0268835024
415	0.02681618525
416	0.02674919383
417	0.02668252583
418	0.02661617895
419	0.02655015094
420	0.02648443955
421	0.02641904255
422	0.02635395772
423	0.0262891829
424	0.02622471591
425	0.02616055461
426	0.02609669686
427	0.02603314057
428	0.02596988365
429	0.02590692403
430	0.02584425966
431	0.0257818885
432	0.02571980855
433	0.02565801781
434	0.0255965143
435	0.02553529607
436	0.02547436117
437	0.02541370767
438	0.02535333368
439	0.0252932373
440	0.02523341666
441	0.0251738699
442	0.02511459517
443	0.02505559067
444	0.02499685457
445	0.02493838509
446	0.02488018044
447	0.02482223888
448	0.02476455865
449	0.02470713801
450	0.02464997527
451	0.02459306871
452	0.02453641665
453	0.02448001742
454	0.02442386936
455	0.02436797082
456	0.02431232019
457	0.02425691585
458	0.02420175618
459	0.02414683962
460	0.02409216458
461	0.0240377295
462	0.02398353284
463	0.02392957306
464	0.02387584864
465	0.02382235808
466	0.02376909987
467	0.02371607254
468	0.02366327461
469	0.02361070463
470	0.02355836114
471	0.02350624273
472	0.02345434795
473	0.02340267541
474	0.0233512237
475	0.02329999144
476	0.02324897725
477	0.02319817977
478	0.02314759764
479	0.02309722952
480	0.02304707409
481	0.02299713001
482	0.02294739599
483	0.02289787072
484	0.02284855291
485	0.02279944129
486	0.02275053459
487	0.02270183155
488	0.02265333092
489	0.02260503148
490	0.02255693198
491	0.02250903121
492	0.02246132798
493	0.02241382106
494	0.02236650929
495	0.02231939148
496	0.02227246646
497	0.02222573307
498	0.02217919016
499	0.02213283658
500	0.02208667121
501	0.02204069292
502	0.02199490059
503	0.02194929312
504	0.02190386941
505	0.02185862838
506	0.02181356893
507	0.02176869
508	0.02172399052
509	0.02167946944
510	0.0216351257
511	0.02159095828
512	0.02154696614
513	0.02150314825
514	0.0214595036
515	0.02141603117
516	0.02137272998
517	0.02132959903
518	0.02128663733
519	0.0212438439
520	0.02120121777
521	0.02115875799
522	0.02111646359
523	0.02107433363
524	0.02103236717
525	0.02099056326
526	0.02094892099
527	0.02090743944
528	0.02086611769
529	0.02082495483
530	0.02078394996
531	0.0207431022
532	0.02070241065
533	0.02066187444
534	0.02062149269
535	0.02058126454
536	0.02054118912
537	0.02050126558
538	0.02046149307
539	0.02042187076
540	0.0203823978
541	0.02034307337
542	0.02030389664
543	0.0202648668
544	0.02022598303
545	0.02018724453
546	0.0201486505
547	0.02011020015
548	0.02007189268
549	0.02003372732
550	0.01999570329
551	0.01995781982
552	0.01992007614
553	0.01988247149
554	0.01984500511
555	0.01980767627
556	0.0197704842
557	0.01973342819
558	0.01969650748
559	0.01965972136
560	0.0196230691
561	0.01958654998
562	0.01955016329
563	0.01951390832
564	0.01947778437
565	0.01944179074
566	0.01940592674
567	0.01937019168
568	0.01933458487
569	0.01929910564
570	0.01926375332
571	0.01922852723
572	0.01919342671
573	0.0191584511
574	0.01912359974
575	0.01908887199
576	0.01905426719
577	0.01901978471
578	0.0189854239
579	0.01895118414
580	0.0189170648
581	0.01888306525
582	0.01884918486
583	0.01881542304
584	0.01878177915
585	0.0187482526
586	0.01871484278
587	0.0186815491
588	0.01864837095
589	0.01861530774
590	0.01858235889
591	0.01854952382
592	0.01851680194
593	0.01848419268
594	0.01845169547
595	0.01841930974
596	0.01838703492
597	0.01835487046
598	0.01832281579
599	0.01829087037
600	0.01825903365
601	0.01822730507
602	0.01819568411
603	0.01816417021
604	0.01813276285
605	0.01810146148
606	0.0180702656
607	0.01803917466
608	0.01800818816
609	0.01797730556
610	0.01794652636
611	0.01791585005
612	0.01788527612
613	0.01785480406
614	0.01782443337
615	0.01779416356
616	0.01776399414
617	0.0177339246
618	0.01770395446
619	0.01767408324
620	0.01764431045
621	0.01761463562
622	0.01758505827
623	0.01755557793
624	0.01752619412
625	0.01749690638
626	0.01746771426
627	0.01743861727
628	0.01740961498
629	0.01738070692
630	0.01735189264
631	0.01732317169
632	0.01729454362
633	0.017266008
634	0.01723756438
635	0.01720921232
636	0.0171809514
637	0.01715278116
638	0.01712470119
639	0.01709671106
640	0.01706881035
641	0.01704099862
642	0.01701327547
643	0.01698564047
644	0.01695809322
645	0.01693063329
646	0.01690326029
647	0.0168759738
648	0.01684877343
649	0.01682165876
650	0.01679462941
651	0.01676768496
652	0.01674082504
653	0.01671404925
654	0.0166873572
655	0.0166607485
656	0.01663422276
657	0.01660777961
658	0.01658141867
659	0.01655513956
660	0.0165289419
661	0.01650282532
662	0.01647678944
663	0.01645083391
664	0.01642495835
665	0.0163991624
666	0.0163734457
667	0.01634780789
668	0.01632224861
669	0.0162967675
670	0.01627136422
671	0.0162460384
672	0.01622078971
673	0.01619561779
674	0.0161705223
675	0.0161455029
676	0.01612055924
677	0.01609569099
678	0.0160708978
679	0.01604617935
680	0.01602153531
681	0.01599696533
682	0.01597246909
683	0.01594804627
684	0.01592369654
685	0.01589941957
686	0.01587521505
687	0.01585108265
688	0.01582702206
689	0.01580303296
690	0.01577911503
691	0.01575526797
692	0.01573149147
693	0.0157077852
694	0.01568414888
695	0.01566058219
696	0.01563708484
697	0.01561365651
698	0.01559029691
699	0.01556700573
700	0.0155437827
701	0.0155206275
702	0.01549753985
703	0.01547451946
704	0.01545156603
705	0.01542867927
706	0.01540585891
707	0.01538310465
708	0.01536041622
709	0.01533779333
710	0.0153152357
711	0.01529274305
712	0.0152703151
713	0.01524795159
714	0.01522565223
715	0.01520341676
716	0.0151812449
717	0.01515913639
718	0.01513709095
719	0.01511510833
720	0.01509318825
721	0.01507133045
722	0.01504953467
723	0.01502780065
724	0.01500612814
725	0.01498451686
726	0.01496296658
727	0.01494147703
728	0.01492004796
729	0.01489867912
730	0.01487737025
731	0.01485612112
732	0.01483493146
733	0.01481380104
734	0.01479272961
735	0.01477171693
736	0.01475076275
737	0.01472986683
738	0.01470902893
739	0.01468824882
740	0.01466752626
741	0.01464686101
742	0.01462625283
743	0.0146057015
744	0.01458520678
745	0.01456476844
746	0.01454438626
747	0.01452405999
748	0.01450378942
749	0.01448357432
750	0.01446341447
751	0.01444330964
752	0.0144232596
753	0.01440326415
754	0.01438332305
755	0.0143634361
756	0.01434360307
757	0.01432382374
758	0.0143040979
759	0.01428442534
760	0.01426480584
761	0.0142452392
762	0.01422572519
763	0.01420626362
764	0.01418685427
765	0.01416749693
766	0.01414819141
767	0.01412893748
768	0.01410973496
769	0.01409058363
770	0.0140714833
771	0.01405243376
772	0.01403343481
773	0.01401448625
774	0.0139955879
775	0.01397673954
776	0.01395794098
777	0.01393919203
778	0.0139204925
779	0.01390184219
780	0.01388324091
781	0.01386468847
782	0.01384618468
783	0.01382772934
784	0.01380932228
785	0.01379096331
786	0.01377265223
787	0.01375438887
788	0.01373617304
789	0.01371800456
790	0.01369988324
791	0.0136818089
792	0.01366378137
793	0.01364580046
794	0.013627866
795	0.0136099778
796	0.01359213569
797	0.0135743395
798	0.01355658905
799	0.01353888416
800	0.01352122466
801	0.01350361038
802	0.01348604116
803	0.01346851681
804	0.01345103716
805	0.01343360206
806	0.01341621132
807	0.01339886479
808	0.0133815623
809	0.01336430368
810	0.01334708876
811	0.01332991739
812	0.01331278939
813	0.01329570462
814	0.01327866289
815	0.01326166407
816	0.01324470797
817	0.01322779446
818	0.01321092336
819	0.01319409452
820	0.01317730778
821	0.01316056299
822	0.01314385999
823	0.01312719863
824	0.01311057874
825	0.01309400019
826	0.01307746282
827	0.01306096648
828	0.013044511
829	0.01302809626
830	0.01301172209
831	0.01299538834
832	0.01297909488
833	0.01296284155
834	0.0129466282
835	0.01293045469
836	0.01291432088
837	0.01289822662
838	0.01288217177
839	0.01286615617
840	0.0128501797
841	0.01283424221
842	0.01281834356
843	0.01280248361
844	0.01278666221
845	0.01277087924
846	0.01275513455
847	0.012739428
848	0.01272375945
849	0.01270812878
850	0.01269253585
851	0.01267698051
852	0.01266146264
853	0.0126459821
854	0.01263053876
855	0.01261513248
856	0.01259976314
857	0.01258443061
858	0.01256913474
859	0.01255387542
860	0.01253865251
861	0.01252346588
862	0.01250831541
863	0.01249320097
864	0.01247812243
865	0.01246307967
866	0.01244807255
867	0.01243310096
868	0.01241816476
869	0.01240326385
870	0.01238839808
871	0.01237356734
872	0.01235877151
873	0.01234401046
874	0.01232928407
875	0.01231459223
876	0.01229993481
877	0.01228531169
878	0.01227072276
879	0.01225616789
880	0.01224164696
881	0.01222715987
882	0.01221270649
883	0.01219828671
884	0.01218390041
885	0.01216954747
886	0.01215522778
887	0.01214094123
888	0.0121266877
889	0.01211246709
890	0.01209827926
891	0.01208412413
892	0.01207000156
893	0.01205591146
894	0.01204185371
895	0.0120278282
896	0.01201383483
897	0.01199987347
898	0.01198594403
899	0.01197204639
900	0.01195818045
901	0.0119443461
902	0.01193054323
903	0.01191677174
904	0.01190303153
905	0.01188932248
906	0.01187564449
907	0.01186199745
908	0.01184838127
909	0.01183479584
910	0.01182124106
911	0.01180771682
912	0.01179422302
913	0.01178075956
914	0.01176732634
915	0.01175392326
916	0.01174055022
917	0.01172720712
918	0.01171389385
919	0.01170061032
920	0.01168735644
921	0.0116741321
922	0.0116609372
923	0.01164777165
924	0.01163463535
925	0.01162152821
926	0.01160845012
927	0.011595401
928	0.01158238075
929	0.01156938927
930	0.01155642647
931	0.01154349225
932	0.01153058652
933	0.0115177092
934	0.01150486018
935	0.01149203937
936	0.01147924668
937	0.01146648202
938	0.01145374531
939	0.01144103643
940	0.01142835532
941	0.01141570188
942	0.01140307601
943	0.01139047763
944	0.01137790665
945	0.01136536298
946	0.01135284654
947	0.01134035723
948	0.01132789497
949	0.01131545968
950	0.01130305125
951	0.01129066962
952	0.01127831469
953	0.01126598638
954	0.0112536846
955	0.01124140926
956	0.01122916029
957	0.0112169376
958	0.01120474111
959	0.01119257073
960	0.01118042637
961	0.01116830797
962	0.01115621542
963	0.01114414866
964	0.0111321076
965	0.01112009216
966	0.01110810226
967	0.01109613782
968	0.01108419876
969	0.01107228499
970	0.01106039644
971	0.01104853303
972	0.01103669468
973	0.01102488131
974	0.01101309285
975	0.01100132921
976	0.01098959032
977	0.0109778761
978	0.01096618647
979	0.01095452137
980	0.0109428807
981	0.01093126439
982	0.01091967238
983	0.01090810457
984	0.01089656091
985	0.01088504131
986	0.0108735457
987	0.01086207401
988	0.01085062615
989	0.01083920206
990	0.01082780167
991	0.0108164249
992	0.01080507168
993	0.01079374193
994	0.01078243559
995	0.01077115258
996	0.01075989283
997	0.01074865627
998	0.01073744283
999	0.01072625244
